geolocation_latlng_sk,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
385de89a-0e48-455c-b1fd-186a80138797,44470,-12.957307643153902,-38.606831858175354
bf0bfe51-cb65-4cc3-afc5-1b2594c54f91,74494,-16.689269999999947,-49.403460499999966
42148ce1-3d68-4d6a-95d2-71b7942b728d,85853,-25.548710412838869,-54.553146281087876
e3a6467b-7dd4-45f5-b9a4-34a74df1dfa3,36918,-20.393153141984936,-42.149026268894829
5295b1ae-3ee7-49e5-b213-e84b143ccc0a,36970,-20.344869894707795,-41.940443242045461
36184f63-685b-4326-a3cc-d6fa5451c9db,57510,-9.3074336361778958,-37.286215162096973
ea25db3d-ddde-4c9e-824c-084a27fdde81,19051,-22.143353242696417,-51.457564090461
06481893-d321-492c-ad62-731d7c4fedd3,12511,-22.803277603158772,-45.203997595225047
7077c7a5-2b8e-40af-ace4-cdd675aea931,57750,-9.3166543105854114,-36.466753486548448
047d9955-dc7d-449a-b7d2-192b9c1c6314,8246,-23.531411577298154,-46.439277537884465
52ad6e6d-5fa4-4a3a-9185-339a891f1651,69340,2.4471630404369882,-60.915687025222496
b4a46bbd-f2ee-43e1-b617-63a3a4697662,79823,-22.21703390643334,-54.832385521929737
073e81fc-6149-423d-8ffd-0401039aa80d,58560,-7.6230200221328017,-37.15007935806311
6c2002e9-9126-4db3-9090-d46bc397b5a7,2089,-23.517094484592331,-46.616673100755904
3669a670-d612-4959-9a04-cb4dab4b1ea9,31950,-19.862477057447091,-43.897107918402668
3d762fad-42de-4bda-95c8-d2c855e7969b,17498,-22.419540490330387,-49.13928907109154
1f21de79-f063-443d-a539-913961136bb0,72592,-15.993526214537772,-47.991821143870794
bf7f1e2d-c88a-4e59-9f4d-72db652f234f,99180,-28.281148559721355,-52.184321093099463
b2207906-b8d8-4192-a7b0-6ce3e91f1229,74005,-16.651334683021656,-49.264263031003985
966a8cb0-987f-4692-9435-454f586708f0,64600,-7.077400026804777,-41.470740025181563
433d8d09-49f8-4671-878e-e49249c7f5a1,2474,-23.477292450458759,-46.655680394540873
09ba5a1a-b499-4293-8ff7-8000a70b32a1,4941,-23.704237121011015,-46.776970817790982
59d5d1ae-ed9e-4746-8826-e7d23cf1e0e3,37500,-22.421567268526,-45.454396548957462
505dc8e8-13f9-4d1b-9dad-c25d432ce633,74985,-16.794179522289692,-49.258004614852545
7081392a-1358-4d16-a5e7-4bb608aa9410,1327,-23.565219296699166,-46.645151725373594
16b2ea73-1e3f-4d59-97e9-994519f76485,53565,-7.9048205944948462,-34.903001572162253
4fb29c72-d9a6-4012-a99c-9e0089705aa9,75095,-16.334870376021268,-48.920315693361687
5d0fb024-764d-4453-81ad-8e654dd2cd5d,96090,-31.761505561746258,-52.233051158895492
d8de473d-8ede-4af9-869e-41a0f71a6673,1518,-23.558930444630374,-46.622923737578617
35a92d48-e990-48b6-8389-b1be63a92b36,17037,-22.333140010349876,-48.958111716532649
bb66b4b1-2b2d-4057-95b7-0608705587eb,3578,-23.56053745268046,-46.5034905
087c3f43-55b1-475f-aced-5fbb5f3d9579,13450,-22.760477687572443,-47.412811219517721
77bab91d-cb1d-4831-8910-692d84b1cc0d,64465,-5.8332377873284953,-42.633322625198936
acf7a07d-4cc7-4abe-809b-4b4379d49c49,3441,-23.544611507905852,-46.541079775463096
de1daf7f-9a6f-4174-aa34-2de3816a28e6,87290,-24.28718549443975,-52.273787627451505
111b3876-3dab-41d2-a0d5-e2e496a8cb2b,8241,-23.519086638351933,-46.43486656855557
59b8a7bd-c356-4319-8168-50f701b3ac4d,15735,-20.450709559379998,-50.883178946373526
b3d1fd4d-03b4-4ab8-aab7-d6b5efd24f30,58385,-7.18643737255709,-35.681389826599464
eae899bb-f8fb-4ca0-9f49-e6bf1127f01d,5271,-23.428080849010353,-46.793659206907513
132dbfab-471b-4311-8ae3-acdcb7679b68,77970,-5.3957377373915518,-47.81029455314858
b102d260-2bdc-456a-b8f9-6dd2b6281675,86060,-23.309902583386343,-51.172848272548926
e46443b4-2270-4bd0-84e1-b235418b1a98,87308,-24.028737392647695,-52.368261526247714
16d9452c-6d62-4691-bef8-af7cfab564dc,91420,-30.04228042382702,-51.169802285734875
11b9c31f-0faf-40db-af40-a8359b2be8f5,56930,-7.9398124592042008,-38.151936893659958
b9da9ce2-358a-41b0-a5eb-fca1c8b7dba2,99760,-27.386544662442343,-52.4536237320188
b36525f4-ea4a-45aa-91e3-9fef6e837fe6,17016,-22.339989670003984,-49.0681097004153
81e5414d-01ae-44c3-8cf4-2bc95c5deeec,98930,-27.657942974393432,-54.435758418722962
ed5ba7ce-8e36-4b91-9336-ad4dd9b86cba,13390,-22.849226544300205,-47.610485717307107
5868c2dc-9252-43ea-b153-ff97b8ad70b3,13977,-22.4438083257247,-46.835012288716761
198688e6-09af-4fae-9a23-d13b75e35265,15993,-21.620926571469777,-48.371103692192342
eb250321-22ed-4047-a46a-d244ad063d35,6642,-23.557154691237979,-46.872920613732475
bc491662-5ad3-4eaf-ad6b-7a1eaff7132e,58750,-7.5346748123227156,-37.817652643437043
43b7fe5d-97f9-49c5-9401-94a877fbc5b3,65490,-3.2669546064484059,-44.61878762272444
ef54e388-e461-4baf-9778-50a2f5b45088,74075,-16.673166409997162,-49.266972048074194
283e3d16-66a3-4369-8f57-03fe2bc92e4e,23918,-23.031085984715087,-44.174153659399728
a8454691-06bc-46f6-9f80-239a644d3375,36974,-20.203110062919318,-41.799953327959862
d7f1444f-848b-4da8-ad3e-e7a796e36fe0,12440,-22.913875797003225,-45.364197560394366
7403d480-9460-4851-a6f4-9fe3a0534e80,2873,-23.453913666945578,-46.681973696087482
38c73336-5399-4ea1-a1bd-627fa6b7946a,4568,-23.61370796448146,-46.690780583270779
103c73f4-543c-4e99-9baf-440057690dee,71503,-15.718798360293979,-47.886464326228079
22fa3bf9-9e61-47f6-a6d8-9990a2d5ec94,1233,-23.540299470713858,-46.662783605199316
132cf93d-3bc9-4b1f-8dff-38372594b656,56190,-8.2305737933812022,-39.378493496512277
a9982034-fb98-4e7f-8e96-0c7dadcb82f1,54756,-7.9956365745049665,-34.981826036046911
e4008f6e-0d06-4a5d-a916-6bc2029a4d14,64064,-5.03875651285082,-42.771116338460182
56e42cf8-f19c-42f4-bd46-24e618e4d2a3,28915,-22.855016340940079,-42.027919253245933
a13b0189-126f-4b85-a8d4-2bc17d729696,25250,-22.577232122164883,-43.305237856841536
5aa200e3-f1f2-463b-bc94-7d8c6bd5aade,4292,-23.613612795225986,-46.609353984572877
2d6a20a5-e6d3-4d12-8953-47c2d6b9942e,83331,-25.446900319752881,-49.160968742714516
b530d871-9442-44ce-80a5-921f82489307,3714,-23.506955727451082,-46.540514567026378
2093141e-ee8c-46d1-bc1f-2f833af38c85,45345,-13.538294432442902,-39.970210447772423
cf44c907-6a16-402c-a410-e6a4273113de,86079,-23.292964885928182,-51.153820965488563
5209f1c8-a66b-44e7-a023-57b9b38ef5bf,38440,-18.652235680711879,-48.193432131921817
91737413-1259-44a7-b2a6-849b748fb8b5,14312,-20.916468353698388,-47.574216767527176
b1e0e252-f0ec-4183-9493-f98141e934e1,30120,-19.919533348866121,-43.936846889809019
132e94f9-3b6d-4773-a3be-629ad43f42de,4271,-23.588342026102605,-46.613545456975778
3935d6c8-ceef-43eb-99fb-055519e28c87,5386,-23.56353030214278,-46.758608674378863
1d842f95-48ee-4234-b444-0df922e99d60,59815,-5.9936178603691381,-37.945838537855941
442ee4aa-6fdc-4538-abf8-d2b57aaafb8e,39553,-15.318987685841925,-41.751755577319024
9ee7b165-b337-4a1f-bb2b-4b12ff41b84f,2201,-23.483856037733958,-46.591103550722821
11129123-ef2a-4685-9432-59bf14908247,9251,-23.630224840960281,-46.509970698453408
2761107f-ddcd-4b12-aa5c-2414beb152a5,37502,-22.431061901862549,-45.455596859915836
4b1b72b0-729c-4b19-83b3-c58d0bd7792b,3152,-23.59347283236194,-46.580962279906515
76cf83a8-a286-403d-8747-f6498b68123f,27360,-22.582183987149719,-44.26448099947357
d588bb1d-c058-4769-85da-fcedc69ee828,24111,-22.863192736886148,-43.091530658895493
3b4c0c78-bf28-42d8-ab6f-79d7b127261c,37559,-22.100313221590213,-46.191588180903636
ff9adc0b-05f2-4155-b42c-834408480763,58167,-6.86480093439425,-36.353016180371931
165b97b1-6aa9-43ad-a703-c7bbecdb038a,54345,-8.1826629756374629,-34.963387853711183
50350766-b23e-44ee-82de-3115c139c25b,5095,-23.511992190528062,-46.716674348922545
74a60673-b3ca-4367-9e8e-89ea3675b7d1,85485,-25.420162424256077,-53.187806385094426
6cf7f882-fd13-49d5-a440-38d175f10dd0,85817,-24.944115877662725,-53.414605916082913
2bf06ae0-a837-462a-9025-3c9e84c6aea4,29380,-20.462560161062456,-41.413006276699328
6c770676-0317-4fe9-8821-c20c5d1c5f73,58088,-7.1552548287552575,-34.898299155981306
e926bfda-dce4-4a20-955b-6705f8946c83,35125,-18.974909198749728,-41.6389690832076
46bdda47-1bd9-4d62-9589-1cc70d9a9d04,68702,-1.1980602561412246,-47.185964156732041
8de00f68-665f-46c6-84b0-e901ffbb694f,74365,-16.721409813786622,-49.315389518948152
8337dc8e-7dff-4942-b151-b98e0fceeb0d,20221,-22.897098494287192,-43.188445142651112
9f1204d7-b16d-4cf0-b8d6-d88795656764,2188,-23.507509473772288,-46.565657135581972
11ec5b11-79c9-4388-a8d8-56c65a4e97ce,89188,-27.264562930274323,-49.71090723372474
40360ec7-8595-4779-b69b-2dc5ae3b4df5,19915,-22.95154816431851,-49.876024968213052
5b5b2aa8-3af2-47a0-ba9a-c7577e2b761f,2944,-23.475677144324536,-46.7252943424895
a1a020b1-3769-437d-af35-f7ebf7d72408,3934,-23.589150820705171,-46.502404072710519
eff77f8f-d778-4b16-b5b2-d96a60b1a054,52120,-8.0189358892803781,-34.888300871561128
9ce02649-d841-4f37-a2c4-48445ae714be,4509,-23.590774173466443,-46.671001925760258
a58ac80a-6b04-4c7f-9d91-9c6a213a6ec4,5619,-23.592387635581971,-46.727092561197992
a90040e2-aaf1-42a0-a377-d7046310dbd9,19680,-22.249998898567455,-50.769048686971608
d1411bc5-d904-42b4-aa3a-495572887e35,46540,-12.880643352683414,-42.487979968783861
ee5d2101-cf24-4cd0-943c-bb90e4070e6b,36010,-21.762825066333889,-43.342956445322869
2105de45-fbec-41a8-8925-9d8dccaf709c,69929,-22.861614714024753,-47.064303026661982
b2b5ce4e-034d-4f33-adfd-609f63640853,21932,-22.889448838190319,-43.285188850539562
f31f4f75-3017-481e-8674-ce081b542a74,5759,-23.630942996941585,-46.7654576441803
b0b51393-e4e0-4d20-ba9f-708ef163a769,74130,-16.68689457059655,-49.274725431969564
2520a3c4-da8e-49e5-a34a-ec1195f3baf6,69917,-9.9505917238444042,-67.884269647238725
5b1eb9aa-a30e-4417-87c9-d83a4e36aa0e,91140,-29.963407806474706,-51.114302139508787
9e4d6b14-c575-46a1-88e2-675972753bff,57830,-9.2477949027125348,-36.016173966933067
6382274b-e273-473c-bbb5-3699173a38c6,5353,-23.559118658895486,-46.751659941716184
12898d1e-17fc-42b3-bc39-4a21b0e25540,65215,-3.2173215699307445,-45.002246697485347
22c3352c-49ab-4975-8e06-84bbdf5a6a19,13058,-22.950289907294163,-47.182224818627695
8ced52e1-b1fe-46cb-9b6c-fb174c5e1d73,25240,-22.651762568985859,-43.299104204841811
c2cf43a4-4cd0-45ac-88ae-fcc25a7f54f0,15120,-20.852015406025302,-49.622542670259655
a8c1b9f0-0ef3-4c42-9725-891330d36572,15076,-20.830232611066194,-49.357775443998513
920fa174-4893-4462-8411-04fac1d97f72,51250,-8.1381732755831351,-34.9322264583223
a9de3e33-a9d3-4be8-9384-1e4cc7d23ddb,3237,-23.594379202608351,-46.553700326533544
f5127881-227a-4ee2-8bde-6bc71b422c0b,6869,-23.74239010076063,-46.847411530960265
06f9a0fc-3924-4206-b45d-a34f5d1fd2e9,64001,-5.09242518651811,-42.812995383448978
f9601ff5-a56d-4419-ac02-16789d4e489a,32605,-19.933621491257426,-44.181917020399339
35752968-f5fe-418e-aa2a-c9707e6a68b8,3407,-23.543549948092831,-46.550135608661769
cacb8c9b-7a62-476c-8e50-30449779162a,51011,-8.0977849159171953,-34.887951951485775
b7e5465c-84c8-4d5e-bc80-4014718118dc,3919,-23.591489479600668,-46.522963241329528
1f8bd98b-717a-42d9-95d5-4c62a6e03168,62023,-3.6879966405342781,-40.363239090021786
600b064b-7575-404d-86f5-f9bb6c8c57a5,96610,-30.545615782456579,-52.527840590675588
d18f2196-b156-4324-8bef-eb9e4ca8ef98,50771,-8.0891940591205227,-34.925647945322879
ac5583bd-29c3-4083-b7f3-ea617884b66e,88965,-29.141246922510717,-49.705801931028006
0629c1fb-5221-4ac0-8ae1-d4408880ef39,29221,-20.614474419934695,-40.453855450980342
8d029e10-f062-4ded-bb1d-82ba126f49a3,5120,-23.51171862447346,-46.729689889116521
bde69686-6921-41dc-a32b-52f7faede9dd,7715,-23.346343587355577,-46.753534325288854
a6ae7be7-5319-4e93-92cf-b1a8d696b9f6,69620,-3.3605786343955639,-68.19734060856122
44482574-4f8a-4940-a6fe-06d8b2c90464,96193,-30.745586010611177,-51.979442471795409
473d617b-b606-4694-9748-afb93d9cae44,75280,-17.037934989188315,-48.300197941350639
0aa47699-0542-406b-a399-4a5c8906441f,90430,-30.03327,-51.204233256881452
1863b017-fc69-46d7-970a-1b44b15d4ee4,88960,-29.11321350581612,-49.628523808338834
ffb0f2a6-d56f-4e4e-bd37-3a6c29736ea4,7042,-23.481437479600672,-46.550222345403661
fab712d9-51e8-48cd-9bd8-a651ddc29358,72140,-15.814491028077605,-48.087853514038791
b17717a6-db5b-4f0e-bc86-b7af2824db42,4832,-23.735536910352593,-46.716944369553914
a3a7fb82-e5a6-49f7-b9a3-9f1c51382b6a,3140,-23.586986629753582,-46.57580958604072
f6378edd-d956-4fb1-a373-116a49052e6b,1314,-23.550271219805026,-46.641530430203645
dc5cc5e7-28ae-4399-965b-ed0252214dcf,3131,-23.579008962259749,-46.578152200386661
947de521-568e-4110-b5d7-0a492eb3f1bd,4081,-23.607805934502824,-46.66456328559066
fbfaa233-3c72-448f-9c27-cc752c74d6d4,19450,-21.833248485818434,-51.986888837633181
04de462e-668e-4bda-b508-b7dec42b1ff4,29720,-19.255312827430419,-40.457748485430947
41e99294-7937-4d83-babf-9b019a7ef9d4,89900,-26.7286991677439,-53.514495829102778
5f0a4382-3a8a-424f-993e-fe5f996b7410,4923,-23.705505937358897,-46.7480837029568
ef6cf798-efc5-4b1c-8764-8da7b686c3d5,2924,-23.49450427482417,-46.709182351054984
b0ad542a-879b-4c99-8a15-576197fbfbff,44270,-12.394394307759336,-38.6262354709915
28e17a79-4a00-4706-9ed2-3de573cbd8f2,57140,-9.6376586090914831,-35.79101525160084
a34b2cfe-887a-4d8f-bcdd-079461651537,99825,-27.71601402972566,-51.913287961571541
2aee6fba-5c05-4422-878e-5a3074a05041,17512,-22.154209249920417,-49.951626874084809
c78fa4c1-be16-4acf-9f21-037bbbe4c536,68746,-1.3017137525627682,-47.8979704954983
a9211dd3-d0d8-424c-a73a-adf02bd4c79b,77770,-7.7127806220194346,-47.31740868570251
78a27819-1c8c-4072-b5a3-c89900ae7b40,81830,-25.507716226437072,-49.2659152738391
02209928-84a2-45af-aa6a-fb121d53caa2,96690,-30.174499076843961,-52.326319637238122
91e80e65-1a4e-4f0f-ac5f-42cae60cb11c,68551,-8.0404386007267536,-50.047272911991435
7018936b-cd45-42f4-8926-287370304f0b,68632,-3.7450220135288093,-47.501615902540443
d7ef0389-68da-4a31-8df2-62439e8d10aa,89082,-26.895813293115783,-49.247669956466481
0c0461d9-cd5e-489d-8b28-04f3931b70d9,34011,-20.11881569499484,-43.96581793248194
6a2f69b5-a45a-4e44-bcea-be91d730b58f,95178,-30.022399704281373,-51.203934228377584
1ddf928f-6c71-41e5-879f-45d7690d4a91,58993,-7.4185721739970889,-38.217434726662077
a0035ad0-5ade-4062-8717-dd27ba17af33,70068,-15.798428999999993,-47.872575000000005
9d8d70a4-f127-421e-9aa4-015379ccb964,76300,-15.307309412206502,-49.606814365070072
212ac02c-2d27-4292-b963-3f7ff615c84c,20932,-22.853322489508276,-43.397360098269154
5b67389b-7a4b-40aa-9e04-811374acf2c5,36330,-21.02301960005035,-44.224716072871395
d56788fc-ad3d-4aed-a783-3186bf5e828b,93052,-29.74431716729497,-51.094097726253246
104c5440-a715-48de-b926-bda49b590cca,1321,-23.558961038576957,-46.640891885798318
c9823d8e-ea7a-4810-9467-49936ceaf1c9,16370,-21.533430937082915,-49.854538052468044
d4e21014-9881-4dde-bd86-ec8b2817c50d,8663,-23.569201792697744,-46.336964937809327
0139cac2-7ad6-40a9-a868-42af34bfadca,93410,-29.690317947293,-51.126938190844484
a624af2c-8435-41eb-a340-5927ab891baf,89745,-27.220839947108391,-51.811022247062859
94b46712-ceb9-4c56-b4a5-f7ec50834e9d,94820,-29.997056471063946,-51.083294851920222
89cc784d-4926-40a3-9a84-03e4db8540b0,35815,-19.289209106355987,-43.176678090567151
aae8401d-01cb-4895-b240-786acd09c31c,88900,-28.937120826571221,-49.485520033888385
1bbf73be-f146-42cc-8425-e4040dc9d869,12608,-22.737882004242341,-45.123819663652831
a3492676-d9c8-4f64-b809-1c2f119fa7d3,53350,-8.00164731016053,-34.852939795618084
c53cebca-1190-4195-9da4-78ecc074b00d,59179,-5.8734156973403318,-35.225807001294861
4288a026-31dc-47d4-b548-faba91cdedc2,44574,-12.976895206207752,-39.253084296563564
d3200b5a-f091-494d-b928-c00299b6a738,4291,-23.618294465722204,-46.612940626146916
20182404-1a7b-4d0d-9479-8984b58a1d88,6533,-23.423035122364229,-46.874955011533544
56db5f94-433e-4504-aa63-69e0867c389d,5054,-23.538458147931227,-46.7037184185469
bac4da94-3bfc-4513-a095-248d1fa3a9e4,95520,-29.887280851051504,-50.269396614791738
33c2399d-b7b5-4ee2-999e-6415f117627e,13481,-22.599254430886607,-47.379809635503193
a3f32d8b-c12a-4df2-8f59-9ca1153cf9a1,1423,-23.568918203156603,-46.656995139736914
e626df34-2fe0-461c-9ce8-4a535b7a7de4,71600,-15.853793290870778,-47.881019184430727
fc89c060-9688-4c3d-8a11-6d2b0f9b9316,88380,-26.724593402974381,-48.683176286259169
048136b9-8173-4be0-b4db-8b57e4130fd5,2330,-23.487428555658074,-46.621119552311185
7df42e5d-f107-40e4-a1ca-018b0d17d7b5,14056,-21.13517615098964,-47.8414484583646
67de2184-ec3c-48da-bc11-228444462a00,2882,-23.469878252293814,-46.667032950891453
4abb31b8-4180-4bb7-8512-9bac74570d92,36960,-19.618439473609318,-41.633879195925267
0c6be069-c06c-45ce-8e5c-b224311f7851,88814,-28.7693645420287,-49.408125207837244
96f3e0d9-32c2-4129-a1e3-e13079dcc3a4,3602,-23.527418217323532,-46.552493063563915
36bc2e8a-44e3-423a-9468-d07b09b84353,78720,-16.430647064400649,-54.618542763950579
571d43d5-829d-4a75-83e3-66d2c2aafce8,62215,-4.9053133710254118,-40.756675901699225
391c69e9-498b-493d-b93f-6f40e112230a,13280,-23.035339717467753,-46.971578850395346
4d886eb2-49cb-4cae-8ad0-6e3578a17345,2319,-23.447639734664438,-46.591812586184957
5ab14585-ea5b-4848-bd37-d447235f7a0b,7944,-23.2654635,-46.729988999999996
2a0a66e7-ad2b-4d28-97f4-99320e4d324a,35030,-18.874782996672469,-41.955452577240607
157f71b8-9a45-4054-a5b1-145ca317d136,25235,-22.674998999999946,-43.357971499999962
4f3c581f-c501-4c95-ac6e-1d3c6680468a,35760,-19.559973749530503,-44.448359077760045
3123ff04-c3d9-4ed0-a616-a5474b509ccf,37860,-21.131414293509909,-46.431189381907252
60498dee-680f-423c-83f1-9236f4e0511e,58520,-8.0825871655097732,-36.851440344888715
ab8f4b3b-57b0-44e7-95e9-444bb7a594fb,75510,-18.411974387911972,-49.216302185192568
78a6b7c2-d20d-4a04-b10b-89fcf3b53f19,64023,-5.1309766020783885,-42.782434525185167
8e02e2ca-c002-4234-a4b5-b4b95a9e7fb4,77725,-8.7325007815271025,-48.7519806611064
66ccb0a3-f1e3-41f8-8e30-8a27e8488583,75940,-17.338540754493909,-49.935325100759925
5a18d400-4d5d-4a98-9e2e-bfda7516d52d,4649,-23.56291600943506,-46.55568760283338
e6f6568f-b0cd-4700-b795-f6fc8fc91c71,1151,-23.527788191788307,-46.66030962184773
f9fec86a-7c32-4731-9b1e-f817f224bb0e,15580,-19.9240226938765,-50.122441719553422
fa02253c-c8d8-4b98-936c-7a2deaa07525,15760,-20.245035756841492,-50.6453207023131
b5b2efb2-9513-453e-ae96-3fccfc35e41a,83900,-25.876969875302272,-50.392874014610918
84f3a621-55ba-40de-adfc-200ac0c85b84,5663,-23.614802839701149,-46.725004442689588
38229fa5-b627-40a2-8a0f-650ec8c09af5,42733,-12.841390176094645,-38.33842602029398
66f15ba6-8ad4-4cfb-9484-898bf35fa4dc,36512,-21.168374314444115,-43.031182842558771
67e75aa3-41cc-4f88-848c-03587e72411b,64430,-5.9200165348034073,-42.719895062416704
9aa1df2b-39f5-4423-b13b-ae03ada63984,12031,-23.037793889186212,-45.588069063994119
14c80817-8881-48fb-9103-2945d8cd2ba9,37925,-20.468060187307962,-45.963609292720754
da12f00f-e1a9-467f-9e1b-ed78a061312a,2918,-23.497743969101172,-46.716125492041655
656c97fa-9f13-4027-8920-cbd832b57777,18380,-24.658715239978044,-49.008861370076104
c7b502f5-b8c2-4329-be61-7e441b139fd4,45104,-14.879821077931009,-40.8912119947358
dcbfa28b-38fc-490e-9615-9a31e9f83713,14660,-20.761612678434282,-47.844382780523539
2684ad71-3aaf-48c1-a843-c3886b9d284b,4404,-23.671907706907511,-46.65873931626178
f386f794-aeae-42ee-a195-455d08097a26,57820,-9.3081059252281726,-35.944961732058914
fce4126e-3f1c-4363-81a8-02bcdd95eb57,24912,-22.907335093510589,-42.825104338510066
c40bed61-8bad-4edb-9a06-8e53a604bbc6,9443,-23.676027730141065,-46.345799575254588
22154a54-7ff1-4f19-b026-506673b733a4,83410,-25.357121818045123,-49.165854062004421
369337ed-31bd-41c2-a0c8-5c04e18fb9c1,15405,-20.689695276831223,-49.069900562732826
06eded5c-1d3b-4727-b30b-50096c89f8b7,49009,-11.098623230729171,-37.136632753573522
de272f08-8c15-4a0a-9572-0644db8566f5,24440,-22.827327017259556,-43.050440410622294
e9dcfd5e-0fa4-4c7e-8bee-9e42fbe1370e,9847,-23.704765570407396,-46.587959809660354
8a6c96d5-063a-4642-af9c-660d545d0b3f,27700,-22.418541912748985,-43.679934838149968
46fec196-7944-45a9-98ad-c4a6060313b4,97503,-29.775123954116786,-57.091099521671332
68de0436-8baa-43f2-a4ec-1137b62726c5,91010,-30.008306869842379,-51.175486608517538
f2f6ca9e-1e4f-4479-834a-c130d65ffd6b,26465,-22.671966383772194,-43.590472208610244
09948d69-30b0-45be-8426-cbfcdd7a1cdf,59633,-5.2238939161373121,-37.327896815334917
076b4501-611f-4599-a9f2-f8891864f35c,35348,-19.725232382848951,-42.4146344343291
45e378c7-bcd6-40f2-8dc5-d7a569d66f82,37855,-21.13094451146582,-46.615692724227209
c5c81c7c-5ded-4c2d-ad2a-6432fc577985,35023,-18.878007754296156,-41.969499759206045
e8e3bb1a-08af-4e2d-92c4-1232860a9a65,65077,-2.4904195778464233,-44.303286986265782
59704654-90bb-4ff6-b029-258dfcf86ce5,89862,-26.724308263126765,-52.559849933096068
c7181a8f-bde0-43c2-9096-ea7aade69d4b,59680,-5.8593270391209256,-37.310237155144812
742b9e01-61e4-432c-aa3a-4467ccba02b6,13092,-22.88929691756595,-47.021781845403673
72392366-ec92-4ceb-975c-12448678a46e,2920,-23.491759284494144,-46.71936474577295
c61199c5-930f-45e6-b026-d823129e22e1,40015,-12.970823755535601,-38.511825759783669
ef3c15c7-ced3-45ad-bf5e-0e0c749c53c3,57130,-9.5997440649003316,-35.825926580343179
0f3ac8ad-61a8-46dc-8f68-b153e939ad5a,3175,-23.550982197616683,-46.583170171388979
860155de-a2c7-413f-9724-df30637d9ba6,52150,-8.00463885388859,-34.9107937326277
b5c1c3a2-4179-42c1-bdcb-b37e4f8841c6,32265,-19.956015715958635,-44.04703375856397
6f40d4ce-5281-44cb-96f2-9c4a57e9923c,2536,-23.49362441188179,-46.6504138395753
77c6bf28-3b93-421d-8f49-575870ade0f2,60131,-3.76166347960067,-38.513235656673771
031623ca-694c-44f9-a82d-0ce165f034b5,65370,-3.6078410959320442,-45.345434301355972
0d5fa0be-0c04-4fc7-bf67-0944d75942d5,5083,-23.532002287812354,-46.719049405909182
f9ddf125-f591-4b8e-9fa8-2655f32eb357,79020,-20.45741496364473,-54.595019392607639
7b560dc7-8e99-4221-88d6-2c6a41b2ef28,13806,-22.410052544109128,-46.972765091512677
0f554ff5-7c9f-4c17-bc17-9a017fafd7f1,6216,-23.525673507617391,-46.76902195671984
d22fb972-0273-4c84-8f98-cdd4d75980a6,7802,-23.326091651486529,-46.730323193691071
c68caa05-0cd5-405c-a327-89227fb17abc,56915,-7.998162352750823,-38.303906932419572
bb5dcee3-314f-4ae6-bab1-11a904d820bd,33105,-19.781788908564629,-43.9287375663723
46259403-5917-4d28-8fd7-ee52d57de4c8,5454,-23.544101999999945,-46.710331999999966
3548c33e-190b-4939-9902-f90b04b7a318,60850,-3.7731030663338876,-38.517498612960935
c3925cc9-da6a-4624-b8e2-300edf0e35b2,86080,-23.28193075133742,-51.180002420968549
8a4875b4-0aee-4c36-bbfd-500ceec6aa74,12321,-23.302552064590706,-45.9794900391086
58e6409b-26cf-4762-801b-bd0e85440006,55745,-7.7470694731328233,-35.603472116264612
98b82b20-d347-4f2a-b83d-963a148bf05a,12507,-22.806467228285435,-45.239366044559354
5f343990-af0a-4a4c-89aa-fedb633173e1,4136,-23.611946528265541,-46.629020360876659
755733ba-3677-4c27-8374-aea37e887e34,29152,-20.322806978319129,-40.36806005961941
ed071af2-cc0b-4577-8e3a-578b81c0bc9f,80610,-25.469213992786642,-49.293935146950275
1e61b3c3-412c-4599-950b-f1895966e95f,29216,-20.657012779234826,-40.494091387672256
2715b3df-52b1-4408-99c2-7eb87cee7a1c,17800,-21.688046765951292,-51.082423329777107
fcc0929b-0220-40a4-a3af-641c5ad2e68d,4531,-23.580489698309172,-46.673314433666093
9d5b9c5e-f866-4cf1-bd35-80d44f671186,83312,-25.474161512429525,-49.134677079226961
cd04cc3e-ef6f-4f61-96c3-2ef136ce5c83,87215,-23.376683999999948,-52.607968999999954
16d45425-f3d8-4a33-9f84-d0fdf9f29a34,5692,-23.620477767413028,-46.70489431888749
24fa721a-3672-4ee4-b140-319357ea08c7,5361,-23.564556880373964,-46.747886830284465
09600683-794c-41c7-8232-de101c1a4ee2,38067,-19.73499138466115,-47.932239947936651
222bb9ad-b6b7-4234-a4d3-31d5955edb3d,18078,-23.427220495412364,-47.46811611532685
db1ac0c8-5a5f-4e4a-8fad-279ee4a918b8,2358,-23.446391134052753,-46.609487837497824
68b808c3-78ee-4c95-aa6c-c47d978ca8c2,3916,-23.590277256448754,-46.506241529834405
221b4fc3-00a6-49f9-b137-f36d75f90995,89480,-26.362510597340698,-50.324834122940743
2ce25ab7-51a9-40cb-956c-8977f3478f90,90200,-29.985547013590004,-51.162868969473116
568f73f4-bc43-4eb1-b95f-ac1d31767e87,78055,-15.555321770724786,-56.042364552633465
510e4e78-b637-46ef-9f9d-60d594a6d232,18780,-23.006600036076744,-49.320930067912627
b055c445-8e57-4780-8964-7a09a9c6dec4,39401,-16.717108517212292,-43.8071416039463
f075e1eb-c35c-47e5-847c-bc26f0156b86,24457,-22.807820702930368,-43.008548837565705
