seller_sk,seller_id,seller_zip_code_prefix,seller_city,seller_state
1d8df2c5-be43-4684-9bbf-989741e83e87,4a5b36211b1f51bf7eaa5c10a57fa483,24445,sao goncalo,RJ
e964f7db-c582-4a1c-905b-b083634d7498,7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ
7261e1eb-c9f9-40e4-8be0-fd2c64291814,ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ
cd7906a6-35bf-4164-9555-754b2ad12a25,001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ
41be93a9-44a6-491c-9482-c28c04dac4c0,edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
9b4f3324-b235-44c4-9ed6-e5536be8b2dd,e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
129b9f88-f2f9-43b5-8ed8-1441de50bf71,d7f1cfc638473be93baedbfd02208016,26112,belford roxo,RJ
c97b1ac6-9f94-4bc9-84ed-b71d84a201b6,9a208dee8f95cfdf00760c4d627828ec,26125,belford roxo,RJ
b5971550-a251-4308-a23c-aeba48b445d2,fec6275253471ace26d209bbaa64cd0f,28605,nova friburgo,RJ
5174b067-4d5e-407e-8f8e-b87b5b1c7ec9,2bf6a2c1e71bbd29a4ad64e6d3c3629f,28615,nova friburgo,RJ
cce936fe-6a2f-482c-9a23-f92f81109df6,cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ
fb828be7-7f70-4189-91a8-67d5b83e1c12,1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ
1a036596-6257-4031-8c44-ba1612527116,c26a2be5b53b7db6b276280da212a779,28630,nova friburgo,RJ
053d58c9-a518-42fe-b200-a2fdd71e1c14,2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ
8e558b5e-6093-49e3-ac26-e41af7271828,120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ
76d2f1f6-4029-41ff-90ee-a302205eb99c,1fe5540d7c1c37a595fefbacd5570d9e,25850,paraiba do sul,RJ
f7f2e6ed-af2a-4544-a48d-51a46047417d,7901646fdd36a55f564ffaf2dbccaaf7,20021,rio de janeiro,RJ
5474fe6c-cb6d-4110-9766-c4efa7f27c6e,fad44952713764836814be105382aee5,21340,rio de janeiro,RJ
aad7c5c4-28f4-4aac-b710-a5c6fea6b00e,7fe21dd00d2f4943ae09525efa2fd674,20551,rio de janeiro,RJ
358b789e-57ee-406a-9c3e-2ad63042da68,46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
d71a66a1-c7c1-4ca4-b4c6-807da5bb6266,db46ca7bce82b11f7e247539271fc390,23080,rio de janeiro,RJ
163ebc5d-dfa7-4421-89d7-581b9d464ba0,ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ
fe80c5fc-9e48-4a46-a87f-d881ce6e4170,c18309219e789960add0b2255ca4b091,20521,rio de janeiro,RJ
e11d7cc5-4662-45b4-934f-b66bcd302e26,ce3ad9de960102d0677a81f5d0bb7b2d,20031,rio de janeiro,RJ
c4161809-fde2-42c8-84bf-1430e1e9664e,466222e777149751370e7e98fb623b0c,20931,rio de janeiro,RJ
a990d711-e39a-4a98-b41e-55238ff838ee,c240c4061717ac1806ae6ee72be3533b,20920,rio de janeiro,RJ
1327106e-a5ad-4423-ba46-7e23c48c065f,845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ
59560c9b-980e-4d9b-ad60-90147d8c41d5,68f86ba270525243e68ae74044f992b9,21941,rio de janeiro,RJ
3fb24298-3060-4d43-8a45-362c7d08c6ff,1352e06ae67b410cdae0b2a22361167b,26051,rio de janeiro,RJ
2285ee1b-3254-440d-972f-2e22a10a6d24,a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ
fc677dde-3741-40cf-ac7c-8b26612ab0cb,634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ
5b1354fe-81a8-484c-bf73-da7e082efd5d,f5fea3ffed6c2e889bab72705557c63a,21240,rio de janeiro,RJ
08ed52e6-ce16-4725-babc-896e7ef752eb,97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ
90a46caa-868b-4db2-8779-28bb500793de,bfd938b22bc99bce1ae60dc602889f52,22775,rio de janeiro,RJ
6b356211-1935-439e-801d-8247c6c21658,3d5d0dc7073a299e31fa718ce1bc00b6,22785,rio de janeiro,RJ
bc69c486-2567-430a-88a1-edb352706438,f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
3ee816eb-e3dd-4385-afed-49faafe8c0e9,535bf14f36346c7f59d87cece104d70c,20735,rio de janeiro,RJ
fd9db730-a0bc-4aec-a7c0-5166365a179b,15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ
c6f655d6-b0b1-4a61-9fea-d37de9b451aa,698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ
73195131-2316-438f-8866-3d79dbbde32a,6ebf4eceee4dd9847201c82e77ef8123,23587,rio de janeiro,RJ
3046844f-91d4-4808-8b38-16253007161e,83b08de96980757220871b31bf6cffca,21820,rio de janeiro,RJ
8b222ae1-4ee0-4050-b241-6e294f284819,382229d1e840115ffe3dbf5ff460e417,23092,rio de janeiro,RJ
33b1f2e6-93e7-4a83-bb0d-0e18911144f8,6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ
f50a0193-c9c8-4eac-aa1b-fb876dd08d8c,bab0a8cd684e41ba6e2637dca0979d3b,22793,rio de janeiro,RJ
40208d73-67cd-4027-98ba-d75a47a03467,a4bd6e9adf39b63f43dc545d3ca1f53d,21020,rio de janeiro,RJ
9c75cb4d-8d3f-4454-9a31-ec676c0c1c78,3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ
d221bd6a-4a64-498a-b592-02bec7fdf454,c398bc00a606d33758afd91f4e64fd15,21740,rio de janeiro,RJ
69e0375e-9fa7-4569-8286-99bda532eeb9,f1b854361f4e15d5851b494df66f22b2,20020,rio de janeiro,RJ
2dbf0d13-0038-42ff-9966-17f7620fe004,537eb890efff034a88679788b647c564,20270,rio de janeiro,RJ
0a429060-11c0-4644-9025-7a18d53752d8,2aa3443d7bf9d9bb11133f420d75e083,22713,rio de janeiro,RJ
e7bce126-568c-48b5-8b10-973c13644fca,70c27847eca8195c983ed7e798c56743,20930,rio de janeiro,RJ
caa7c9ba-0a44-44b0-acd2-4dc29e2e436e,4003520d80d0bad1d5623f7aa3c63cda,20520,rio de janeiro,RJ
2e4b507d-640d-41c5-9c18-39119a26336d,b74d1c09cb380e1d03a6f859c6f4224b,20061,rio de janeiro,RJ
00dfe542-0596-46e2-8f0e-a3a829547d29,863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ
ff569bac-1162-4f0f-a183-0d3fd4929483,ba6b4a237f92479743cf0ca06b67a9ac,23550,rio de janeiro,RJ
406c0c81-769f-4eb9-a1bb-c6d90ca4ccab,0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ
334e356c-369c-43ba-9369-faadb05149c3,058cb5aeb36d7c0fcae20fc85d5e0a59,21635,rio de janeiro,RJ
fa15390b-06ea-4f79-9291-d10a593d5bb8,bd4431c1a8dfa744b59e1e2a8bc99b9e,20761,rio de janeiro,RJ
73f57f2b-4058-43ab-bcf1-7035985c1a5c,9449f25aeaf531019b76999ea49a6949,21040,rio de janeiro,RJ
34e7d649-e341-437d-8a29-a69241c49656,c43d924a0f1688ee9fae0efcd6f539d4,20710,rio de janeiro,RJ
f47ee71d-62c6-4e8e-9087-99fccbaa4c94,6d04126aba80df143fd038e711b8fd96,20091,rio de janeiro,RJ
0eb8141e-8214-45a5-abab-e1d4f917f673,8def3db7f272735afb2ecd03aeca09a7,28035,rio de janeiro,RJ
cf198537-7ea3-4da9-822a-c1c9681cae90,26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ
349085d2-332c-4969-b0c8-fdd5264067b7,373ee4a3a775a733770ca3f790b8b9ac,22793,rio de janeiro,RJ
265f2e47-33af-4872-b269-94246cf17fd4,516e7738bd8f735ac19a010ee5450d8d,22230,rio de janeiro,RJ
5d982476-86a6-4132-94ca-4245623cb2de,9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,RJ
c692113e-1839-429b-9a08-3d18aabcce33,4342d4b2ba6b161468c63a7e7cfce593,22793,rio de janeiro,RJ
ec7b9080-ff01-4de7-b3b0-52313d2496e0,b026643914f651e8371425e5b8a1e780,22783,rio de janeiro,RJ
6fd014e4-e895-45a6-b434-ad27000c31f8,1d2732ef8321502ee8488e8bed1ab8cd,20031,rio de janeiro,RJ
7a2613cc-ecf8-4df8-9475-1da7368f9ed6,d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
6b80e07c-1cbc-497b-b0e5-1f7a4718ac97,33ab10be054370c254ddfcf0a6253422,22790,rio de janeiro,RJ
aecd0eff-4457-4a12-a5fa-0761571fb260,961dff0a659b4561334372337dd897d9,21510,rio de janeiro,RJ
ca538325-ae66-402a-b4fd-72231af1d59b,32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ
ce1c2fbc-18b2-4831-97db-00a4efb3eb68,cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ
e52a3287-5cc8-40be-a4ff-64dd714aa9be,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,22775,rio de janeiro,RJ
86b0d6b0-f081-452b-aae8-d6a2d411a648,615c3462099ffa940d37b17dfda19594,24855,rio de janeiro,RJ
001c48d3-fb62-430f-88cd-fc2069bd1b1a,a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,RJ
a9749fca-e6e0-483c-8482-586686dd8e4b,54065e9aef7e9e9c2dc23b7594db021a,20040,rio de janeiro,RJ
b2acd637-f511-408e-8093-0f9e8dbb5ef3,9c4d31c7e46ab03a43fc06e3142afd4e,20785,rio de janeiro,RJ
baa7f8d8-7489-4792-8337-55aaa0bf5731,0ad80de75c811326389cfb1daba7d45e,20261,rio de janeiro,RJ
47a11268-86fb-4f28-9edf-c01c0a46fc7a,9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ
759022de-4ace-4dda-9559-782819584e61,579891617139df7d8671d373f0669622,20061,rio de janeiro,RJ
ce76288c-b1a6-453e-8edc-14502556d9c1,d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
7826be53-1f11-4cdc-a40b-3280423e55db,ddd51ae8cda92f3995a51fc0f0f3eec7,23062,rio de janeiro,RJ
789d84e1-b6f3-4b24-9222-de792038ef49,3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,RJ
c3881e9d-1e68-418f-98b8-023834df623d,abe42c5d03695b4257b5c6cbf4e6784e,21235,rio de janeiro,RJ
4f74204c-23e7-4d9c-b2bf-fedbba364175,79b93a308a97792cf53ac75f46da00b5,22420,rio de janeiro,RJ
fbbf6788-bf88-4ea0-ab67-3da41e028a84,249f0e9905a6e06ad6c6bea7547ab9f6,20950,rio de janeiro,RJ
003a147e-300a-4855-b70d-0d18c630030d,c26ba52cf8d2f34915f2f6b7ffa0a3f3,21510,rio de janeiro,RJ
9f8ad7fd-a2fd-46c0-ae70-45ee2144fc50,02a2272692e13558373c66db98f05e2e,20040,rio de janeiro,RJ
7a281fa9-1885-469b-9567-0bcb98f8660f,7586919161935337bf6b6d7ff5779648,21921,rio de janeiro,RJ
e7d53546-aa4f-49c0-b28e-dfc4fe78ec0b,1099a00e0ee3a50935e6c2447ca090c5,20921,rio de janeiro,RJ
abab7079-23a8-4605-87f8-64095db05c87,e45edf75f568ed2f93f78d060e246e25,22790,rio de janeiro,RJ
15ccd2dc-a388-4a37-9f52-ecf29d3b20f3,5b35136197710e16ac5e7b7c2bd4ea85,22640,rio de janeiro,RJ
1ab4e1ea-8804-4fea-8e63-70d9b4d279c5,7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ
679c51d4-0c4c-4e87-9a7e-a0a1e8055edb,bb5d956dece964a06c12bceb66b923ae,20930,rio de janeiro,RJ
b2a8f868-44b0-40ce-bc6a-7a64820e3874,aded58c8142dedc5494a81f948431fab,22051,rio de janeiro,RJ
b8327026-7693-4877-b452-be7cbe8e5ef5,c026ef0d72e9132d9fa112308090c8dc,20766,rio de janeiro,RJ
ddc584ea-3954-44fc-a017-8651d3873617,95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
167f5301-534f-4299-86d5-f5b808e90d3e,55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ
5d01c851-bdcd-4546-a9e0-87115e9cd868,5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ
28ff787c-495a-4e7c-92d1-682ae2c429a7,d1e2fe627180431ffda076abb303c56f,25900,rio de janeiro,RJ
d11ba08f-3db5-44eb-85b4-3d16818d3035,fb3cfbc8a86f5d7fbb4d36b8df63f60d,21825,rio de janeiro,RJ
73aec8be-4078-4951-9ee7-4480c6a91d23,9b1585752613ec342d03bbab9997ec48,22745,rio de janeiro,RJ
fa0f3c56-0904-45bd-958c-cd8c20991061,6e0908ef4d4efadbc3cc2b74ea477cb0,20910,rio de janeiro,RJ
a0c6d1cf-5c4b-4c47-b171-5cf26323dc47,512d298ac2a96d1931b6bd30aa21f61d,20060,rio de janeiro,RJ
e5abec98-70d6-40c9-a484-a3287f99e65a,bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
e85b6453-0235-480a-9620-a884a5169120,de66a66f2dd06bb9ec37aa96987466a3,20910,rio de janeiro,RJ
47bdc903-bcba-48d5-a938-21b767f11612,e58a5b390e28abc0b216cfb0e07d27d7,22640,rio de janeiro,RJ
aa4ac260-a636-4493-b209-26dab6723ffa,e1dc0754bada9ee4cfe9713f22f61292,25035,duque de caxias,RJ
fe2b9cd6-7ec5-47e5-ba28-ac2bcf161507,b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,RJ
472fae62-1698-47da-b63f-c6237c9b8473,b77a27b1864483e721dc831d5ba4afa0,25251,duque de caxias,RJ
75a82798-0c38-4eb3-946a-3bbca470dc48,c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,RJ
9d7d13a9-859e-47e6-8d8f-5e88bcfb114f,ec21206b7894c503788a684a7bc822a6,28950,armacao dos buzios,RJ
194dc99e-2e81-4b2b-bfb1-a6ed82881607,b2f4d63c7203f539a78252565ca32257,28950,armacao dos buzios,RJ
65e01e6b-0b22-4f1d-a60b-0dfef2ea926a,117cfc326c6d50da67ca858ff5c0c852,25530,sao joao de meriti,RJ
a3e3fb3d-5c1e-4b43-8f2a-ec362720b5a8,4e0d109ccfba9a1151c103049880c857,25550,sao joao de meriti,RJ
08758af1-109d-4885-8479-f156aecdd2d7,3c03b12bab54d8b37d79d914bfdb1aa0,25561,sao joao de meriti,RJ
b1d248fa-e200-4216-a264-e612eacc609a,da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ
24dc22a2-56a5-4260-9a31-860e6f37cb38,77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ
221a4524-9044-45dc-85cc-9e08a9ec62cc,04aba03279157f6d4e0fe8ccaf21963c,28470,santo antonio de padua,RJ
8266bf29-9f80-41bf-b92f-3fdfc9fb5cad,cf1313c6e2c01c2f4b014f97db4bcd2b,22050,rio de janeiro \rio de janeiro,RJ
6e5e9c73-1cda-40af-a862-6b98aadfc836,d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ
3142b55e-33eb-4eea-a212-9d603b8005a5,f9eedec3129e8cc6b6429c42d0808c5b,22793,"rio de janeiro, rio de janeiro, brasil",RJ
d41b62a6-2edf-4114-9a8a-882507371ea9,41c2bad7229b0c25e6becf179ebf63ff,59020,natal,RN
5a73a63b-4221-4e81-b567-aa97fc085668,02d35243ea2e497335cd0f076b45675d,59077,natal,RN
ac2f9876-2b05-4815-b600-d6ca17761abb,52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN
83b7651c-ed22-46e5-a386-9ba3f180b670,392f7f2c797e4dc077e4311bde2ab8ce,21210,rio de janeiro,RN
bac9639d-e04c-4018-a88c-1d7b47aaf43f,eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN
b3d8c141-d42d-45d3-b323-6a04c332451f,a5259c149128e82c9d6d46e0c1c812bb,76900,ji parana,RO
79e3de6d-cd5a-4cbf-9b37-29644e2f0ca2,3364a91ec4d56c98e44174de954b94f6,76804,porto velho,RO
14a313fa-77aa-4758-bb9a-3629c044f5f5,14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS
a444da7a-46c0-4b28-8d45-a6911b5a974f,4b90495391ac0bd181a80a459df1e718,96400,bage,RS
7dadaf0e-b153-4547-8830-ad1e179e4a18,c64a2aec32cc408a8a4c6d7c46017f91,95625,imbe,RS
ef4b1210-9d89-446e-9acf-ec6113ca853b,04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS
9e466544-934a-4348-ae0c-62c94513b100,30829ded4523ab9224b93bc49a62c95f,95360,parai,RS
f5186b0d-5294-45af-87fc-deac35ac8c0e,5f7300535881cef3b625fd683cf7d145,92020,canoas,RS
3a5168b5-0340-46c1-a5fe-773f9aab0a21,44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS
474d7aca-6664-47b2-b141-7cdbf1cdc0ee,f356c348fbc8df6a882823e21f5ce8b7,92025,canoas,RS
edb02cf5-6f43-4a60-9f73-7e6db61093dc,091065b789659bc3cd9af9cb3a6253ff,92120,canoas,RS
90413a05-3c7d-4012-9616-4dc54498196c,ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
2b0ec71b-8221-4a30-a01f-0a553279d204,0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS
e3d12879-8ea0-45f1-b8d6-c804c0429ea5,48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS
7757de8a-2d22-4f5f-94a9-9140d70ccaf4,b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
1da94c77-4769-4262-8ed2-3bcec60bfe2e,353e21e8bf8de2722b4fae1636664b76,92120,canoas,RS
ee2aa4a6-b5f6-4172-b640-8aa79229d6cb,33fd411ed63a7c2f9005e3f065d9f85d,98290,condor,RS
3132c2f4-f095-4eb0-882f-64aa6c77459a,c6381d2d013342748761e906d45aff76,93180,portao,RS
5f5149aa-d80e-40b3-8dc9-f68e154eed77,6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS
d7b8aa67-522a-4bbc-a1f8-fc1212e2657e,86bf77bdb52e615674772d5817c6212f,94410,viamao,RS
7b7c7110-7546-40e9-a76d-338aade1df6f,94144541854e298c2d976cb893b81343,94451,viamao,RS
d566efa8-6487-46cf-8b46-b6db811248c8,968ee78631915a63fef426d6733d7422,99700,erechim,RS
435b60aa-db61-4d2a-81a0-c891df97f473,dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS
57cc8d9b-5773-495c-8ebd-4206f642d076,77dcbb67ccb3659bd58eaf5661560a30,95900,lajeado,RS
5a1fbce3-bbd6-4459-9c9f-de652162040e,c5ebe6598748b0aeaa61cfb820478b92,95910,lajeado,RS
97c9576f-94c9-4db0-957c-d2a7f73fa364,04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS
802a6657-b0f8-4e55-b0fd-e36f465a10b0,062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS
eaedbdf2-5406-4715-9642-5a28d2cd6aea,e0b162a693bc7f9eab00f783a31d60ea,96020,pelotas,RS
d7b97f11-9c71-4388-b1c6-0e1461e3dc0e,fb503a924a0b9db19d83dd0ac6dbef8c,96020,pelotas,RS
e7d50e46-a2bb-4afc-9473-a93b89f88cd4,e603cf3fec55f8697c9059638d6c8eb5,96080,pelotas,RS
9c754e4d-10fb-4996-a4bd-eb0306f77d16,3985a3c45be355a4c57fde108bfabd1c,95690,rolante,RS
a21a9423-f3da-4baf-843e-9a7634c9a821,53088c75f948b48a7ece173ac17f0c12,95840,triunfo,RS
6d4768cb-485e-44b6-b27e-cb8f7c822dfd,651fe66032c9520ee5587f694908040d,94810,alvorada,RS
88d893ac-2982-4e91-bcc1-b7b3dcbea524,f524ad65d7e0f1daab730ef2d2e86196,99300,soledade,RS
6558feb5-01af-4368-ab5d-f47976f3e21b,8476243f92442881ddd5b578975cf115,93700,campo bom,RS
86a8d0b0-112a-4f90-8e78-ce144e5db556,34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS
07b91f3b-1a9d-43e8-a4df-eda572626d36,b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
ee6b0e95-37e8-4672-8e67-fc7b75e46e6f,4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS
5a5e7c03-ee77-4c2c-8cff-3d8c79dee125,447d377bdb757058acb569025ee18a93,99500,carazinho,RS
99537d4e-dba2-4da2-a4ac-54eedcc3b217,da20530872245d6cd9d2f5725613c430,95650,igrejinha,RS
8720408f-0ed8-4896-a0fa-fe8510e90e7c,417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS
976dee29-ee42-4559-ab95-159b0791ae7f,d1c7fa84e48cfa21a0e595167c1c500e,99730,jacutinga,RS
9de6aea7-1a7f-431e-afeb-b76038e28fa6,a09a13f18ed27932d08438aa6f12756e,93800,sapiranga,RS
aa48adc2-ac72-4250-b461-85114ec3e353,12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS
ee5c043a-28ed-42eb-a152-79f3af4cd8ac,b274baf5bbd142410eb2958cf685d684,95780,montenegro,RS
840cf3ab-495f-4a75-b0d2-ffb6122b5b0d,51e4e89242cbb846c2deff3dc015650e,96203,rio grande,RS
34dacda6-3a3b-4438-8423-2978d568862d,4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,RS
8eb6021a-53d3-4351-b4c8-593757556d2a,57a834594e1e9e9219603bfec184eadc,98780,santa rosa,RS
240bb201-3e33-43de-8e80-c8e148921bb3,44717f64ec2a457979cf83c429077666,98780,santa rosa,RS
f1885cb3-d43b-4210-86a7-1479da0773b3,32f83ffe11cd40f7adcf4eef171f52d9,97502,uruguaiana,RS
ede2b1cc-da41-417c-a8c6-ad45baad4bf9,f0837c8d71434931d9e38e7b79234797,95995,arvorezinha,RS
e3e9ec6a-830f-45ab-9002-da67e3bf3d33,6338ea67c41078a46ad99cc009654956,95170,farroupilha,RS
28a03966-f6a9-44a2-9433-ad80c74931b0,df683dfda87bf71ac3fc63063fba369d,95180,farroupilha,RS
3b08b10b-34aa-4346-8a32-5efcac7d63b9,8c91bfea4263b8fba54081460693e2a1,98920,horizontina,RS
744a323f-da06-4c45-bf18-1a52c7b4cc14,2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS
008126ad-ca27-47b0-982a-53692da666a1,29c322e3f09f886f8bacbe91dfbd979e,97110,santa maria,RS
50f1272a-3495-4092-bc1b-7bc351b9974d,6c6cc59a5c00cacc5054ca06d65cc282,97110,santa maria,RS
0d41f355-4c0d-4e48-9f75-ec63c87fce6f,fa8d335d68129e464e60c1826a683e96,95660,tres coroas,RS
4e5166f3-19bd-4ada-b895-ccfd045f5e98,f205b1a3ca9a34e0f8a228bae6e4c7b3,94965,cachoeirinha,RS
d820bd1c-e8dc-46f0-b1e4-8b307f79768e,4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS
9a8b57a2-8cbc-4110-89a5-1b8e4420ed9c,dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
1b143ec3-3242-48a9-b953-a41a8575a05e,48985c61529077fa4f1e38bcff0f2ed3,90020,porto alegre,RS
58ebf6c3-e810-4ad0-8e14-faa220dc48ce,0d83f8e03188682112cc0d93523705cc,91150,porto alegre,RS
b6a79e8b-d12e-4f6b-b1c7-fec48e9d62d8,6b1c4d4d9ccf0be3d8544eb0e71e5318,91130,porto alegre,RS
dc60d1c9-6f92-4965-8948-6931a9875a6c,4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS
3e9e992d-98ab-423e-a35d-b7dc8caf3849,c9e5ad1f6647f5dbd1172adf6ae3cada,90240,porto alegre,RS
3f5b09f5-46e4-4546-97b1-39c7a82f4771,a44fb5a447105f8469bdf16bf9159f25,91920,porto alegre,RS
b0798a7f-24fd-445a-ad31-f133ba8cfdef,33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS
98fc51e2-57d0-4400-a334-072aff15519e,458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,RS
8c61ba6c-8f1c-480b-974a-33601e79c3e3,901b460cdce0c64e471230d7f2f9f3a3,90620,porto alegre,RS
d69c49fa-c0cc-4d25-b4b2-6300173e94a7,71271995e85f5b8530be99ed54a91b89,91360,porto alegre,RS
4233cdcf-1adb-429d-b5e3-0de819361553,48e954b2da4f6a750c844173b347ed40,91740,porto alegre,RS
176a05a8-ed7d-40b8-90fc-3daa1bd8c3c6,2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS
9b935193-a184-499a-b2c5-1377af2d8302,a23266650e7c84bb93fbbba502137478,90220,porto alegre,RS
7b3ebfc0-2748-4065-8da8-f0296d555ab6,c353f8fc0ce8344999f17d578eb69a5e,90850,porto alegre,RS
ed2f1917-0836-497f-837d-ef0d278c236b,87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
f935bd2a-1bb5-4e4f-b623-c7eb952406cb,4391ea5c5990502176a1dcda44a2373d,91910,porto alegre,RS
a5a187ed-e774-440a-91a5-02c32ad4204f,c8025364abeecb115431bf95c11a747f,90630,porto alegre,RS
40478065-5361-4be3-b7eb-33f5235d2f66,5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS
cff89cfe-cd78-4993-b200-67b40a4e42ac,499185655c29ecfdbfe776ef7cf875b5,90520,porto alegre,RS
df61a1dd-f694-4369-a567-303f6488174f,f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS
0cb96eaf-3c95-4ec3-9cd7-29badefdede2,8e4f041ff58e7845456d3482524014b3,90250,porto alegre,RS
08ec42b8-957f-452b-aad3-bde0402261c7,06e5eefc71ec47ae763c5c6f8db7064f,91350,porto alegre,RS
5058e5a0-6820-414c-a387-1b76bd6c3aac,d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS
5ef4b7fc-5b7d-492d-9407-e78c900562d9,f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS
3a3896a7-87b6-42c1-9dd1-103ca34e4368,586a871d4f1221763fddb6ceefdeb95e,90630,porto alegre,RS
1db84586-6daf-40a9-8181-b9c7afe0013f,b57e8460909fa137df7951b4a3b5ea84,90640,porto alegre,RS
e98019a6-a75e-4ab7-98dd-98c20943c719,2ec6e37d992a95eaddb3369dcbcc76d9,91310,porto alegre,RS
c2019d29-2fe3-46b3-a74a-d941eb1e1e80,05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS
e4675ee1-9428-4390-9f03-27f0593bd28d,35b96509602ec4b7da831b5cd73ff2c2,93040,sao leopoldo,RS
34c32b0f-c436-417c-a108-6dd43b85248f,9df5750209b83567ec144eb299d7d634,93032,sao leopoldo,RS
5f51daaa-f65e-4ec2-b69c-197d0229fa52,8bd0e3abda539b9479c4b44a691be1ec,98910,tres de maio,RS
6611ea5f-04cc-42e4-b79a-cc63342c0c12,b4f8921fcc4ff77b66bea6dda43dcd51,95034,caxias do sul,RS
a56d3f32-5a52-4c00-9cf8-c468165d49b8,82cb9f452fe8334df74b22d37824b431,95013,caxias do sul,RS
